dataset,sensor_loc,length,actual_size,sigma,sigma_value,fold,ndg_time,kde_time,ndg_memory,kde_memory,kl_divergence,chi_squared
synthetic_bimodal,bimodal,1000,1000,0.3,0.3,2,0.005340099334716797,0.002277851104736328,0.03125,0.0,5.218128033247183e-08,5.633579496809218e-08
synthetic_bimodal,bimodal,1000,1000,0.5,0.5,0,0.006273984909057617,0.002756834030151367,1.328125,0.0,1.2078222909518658e-07,1.251868289545136e-07
synthetic_bimodal,bimodal,1000,1000,0.5,0.5,1,0.006386995315551758,0.0026650428771972656,2.484375,0.0,7.107146127058962e-08,8.131992765024368e-08
synthetic_bimodal,bimodal,1000,1000,0.5,0.5,2,0.0063800811767578125,0.0026051998138427734,0.96875,0.0,7.950021888349728e-08,8.240267368559366e-08
synthetic_bimodal,bimodal,1000,1000,r0.1,3.350637055642398,0,0.02006816864013672,0.003203868865966797,8.640625,0.0,3.0275004739343457e-07,5.063817600392593e-07
synthetic_bimodal,bimodal,1000,1000,r0.1,3.5469994153618964,1,0.020653963088989258,0.003180980682373047,2.734375,0.015625,2.5227944864319795e-07,4.3459767739791965e-07
synthetic_bimodal,bimodal,1000,1000,r0.1,3.160074074262155,2,0.01920294761657715,0.0030548572540283203,0.015625,0.0,2.8937159364332736e-07,4.876457088818435e-07
synthetic_bimodal,bimodal,1000,1000,r0.3,10.051911166927194,0,0.13658499717712402,0.0031938552856445312,7.28125,0.0,1.3216226638131253e-08,3.1017901191540714e-07
synthetic_bimodal,bimodal,1000,1000,r0.3,10.640998246085688,1,0.1323249340057373,0.0031681060791015625,5.03125,0.0,3.651675116500867e-08,3.168699892114435e-07
synthetic_bimodal,bimodal,1000,1000,r0.3,9.480222222786464,2,0.13497614860534668,0.0031490325927734375,1.640625,0.0,2.7050863873244674e-09,2.821381855651238e-07
synthetic_bimodal,bimodal,10000,10000,0.1,0.1,0,0.012578964233398438,0.018465042114257812,0.0,0.015625,2.0758014128834165e-08,2.130327945910268e-08
synthetic_bimodal,bimodal,10000,10000,0.1,0.1,1,0.012456178665161133,0.018469810485839844,0.0,0.0,1.2159607110676662e-08,1.2405132604608419e-08
synthetic_bimodal,bimodal,10000,10000,0.1,0.1,2,0.012491226196289062,0.018424034118652344,0.0,0.0,2.0097933513184646e-08,2.024789246429873e-08
synthetic_bimodal,bimodal,10000,10000,0.3,0.3,0,0.0220949649810791,0.020588159561157227,14.6875,0.0,7.625355763954693e-09,7.788099999727228e-09
synthetic_bimodal,bimodal,10000,10000,0.3,0.3,1,0.02070021629333496,0.020639896392822266,0.0,0.0,6.483320624724401e-09,6.761463498932909e-09
synthetic_bimodal,bimodal,10000,10000,0.3,0.3,2,0.0214688777923584,0.020708084106445312,14.921875,0.015625,5.160481243207166e-09,5.222514158762465e-09
synthetic_bimodal,bimodal,10000,10000,0.5,0.5,0,0.030523061752319336,0.02287006378173828,23.734375,0.0,8.868806375079036e-09,9.032615067324073e-09
synthetic_bimodal,bimodal,10000,10000,0.5,0.5,1,0.030394315719604492,0.02276301383972168,0.0,0.0,7.527473314380944e-09,7.735756607435062e-09
synthetic_bimodal,bimodal,10000,10000,0.5,0.5,2,0.0305631160736084,0.023081064224243164,24.09375,0.0,4.804259021437909e-09,4.900186517066606e-09
synthetic_bimodal,bimodal,10000,10000,r0.1,3.881446627447848,0,0.17412304878234863,0.028360843658447266,110.328125,0.140625,1.716544440496987e-07,3.2584857016617206e-07
synthetic_bimodal,bimodal,10000,10000,r0.1,3.9243189790273343,1,0.16825008392333984,0.029925107955932617,78.828125,0.0,1.6791569605128603e-07,3.1823050239384965e-07
synthetic_bimodal,bimodal,10000,10000,r0.1,3.725727719594413,2,0.18465685844421387,0.03174781799316406,37.875,0.015625,1.8724129378764604e-07,3.4940997449069367e-07
synthetic_bimodal,bimodal,10000,10000,r0.3,11.644339882343543,0,0.5720303058624268,0.03152203559875488,136.765625,0.0,-3.475753837800623e-08,5.280965354697723e-09
synthetic_bimodal,bimodal,10000,10000,r0.3,11.772956937082002,1,0.5971131324768066,0.029408931732177734,64.453125,0.046875,-3.475388433124332e-08,5.276429418823936e-09
synthetic_bimodal,bimodal,10000,10000,r0.3,11.177183158783238,2,0.5430541038513184,0.029707908630371094,7.25,0.0,-4.024034398774669e-08,6.394492324959296e-09
synthetic_bimodal,bimodal,100000,100000,0.1,0.1,0,0.06664323806762695,0.17936062812805176,33.734375,0.46875,5.573342535079914e-10,6.510113622566902e-10
