dataset,sensor_loc,length,actual_size,sigma,sigma_value,fold,ndg_time,kde_time,ndg_memory,kde_memory,kl_divergence,chi_squared,optimization_used,kernel_type
opportunity,RKN^,100000,40893,r0.1,2.296974114872762,4,0.006112813949584961,0.12130880355834961,0.0,-56.296875,0.24607746587295215,0.41186664096702896,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100000,40892,r0.3,6.648451217607075,0,0.006379604339599609,0.13767600059509277,0.0,-82.703125,0.3890970275439412,0.5680673088700435,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100000,40893,r0.3,6.890922344618287,1,0.0061419010162353516,0.12140989303588867,0.0,0.0625,0.3928411597494406,0.5716693520077747,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100000,40893,r0.3,6.629328888978431,2,0.005606174468994141,0.1207432746887207,0.0,-0.234375,0.38868301105231506,0.5678757683627933,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100000,40893,r0.3,6.890922344618287,3,0.005937814712524414,0.11938285827636719,0.0,0.03125,0.3927064717956832,0.5716202534975283,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100000,40893,r0.3,6.890922344618287,4,0.00621795654296875,0.11856627464294434,-0.265625,0.0,0.39203258644535804,0.5709571709213321,epanechnikov_optimized,epanechnikov
pamap2,Hand,100,100,0.1,0.1,0,0.0003819465637207031,0.0016598701477050781,1.21875,2.5,0.15252278576162534,0.23153404172774344,epanechnikov_optimized,epanechnikov
pamap2,Hand,100,100,0.1,0.1,1,0.00017189979553222656,0.0006940364837646484,0.0,0.046875,0.1300350306226094,0.206739785808064,epanechnikov_optimized,epanechnikov
pamap2,Hand,100,100,0.1,0.1,2,0.00013017654418945312,0.0006461143493652344,0.0,0.015625,0.1379124453465518,0.20812267458877115,epanechnikov_optimized,epanechnikov
pamap2,Hand,100,100,0.1,0.1,3,0.00010704994201660156,0.00057220458984375,0.0,0.046875,0.09574683530171797,0.15067308014161784,epanechnikov_optimized,epanechnikov
pamap2,Hand,100,100,0.1,0.1,4,0.0001518726348876953,0.0005419254302978516,0.0,0.015625,0.1436210103670659,0.22166436936634915,epanechnikov_optimized,epanechnikov
pamap2,Hand,100,100,0.3,0.3,0,0.00010228157043457031,0.0005109310150146484,0.015625,0.0,0.0007687166294753599,0.0016609800377695829,epanechnikov_optimized,epanechnikov
pamap2,Hand,100,100,0.3,0.3,1,0.00017499923706054688,0.0005919933319091797,0.0,0.046875,0.0007171106090831623,0.0015621183488020857,epanechnikov_optimized,epanechnikov
pamap2,Hand,100,100,0.3,0.3,2,0.00013399124145507812,0.000476837158203125,0.0,0.0,0.0006773255664318592,0.0014692957243299587,epanechnikov_optimized,epanechnikov
pamap2,Hand,100,100,0.3,0.3,3,0.00013589859008789062,0.0005359649658203125,0.0,0.0,0.00029979829988784935,0.000701328506172943,epanechnikov_optimized,epanechnikov
pamap2,Hand,100,100,0.3,0.3,4,0.0001380443572998047,0.0005421638488769531,0.0,0.015625,0.0007351008637399977,0.0015963119530543373,epanechnikov_optimized,epanechnikov
pamap2,Hand,100,100,0.5,0.5,0,0.00010800361633300781,0.00092315673828125,0.0,0.0,6.114683950828124e-05,0.0001709228351771953,epanechnikov_optimized,epanechnikov
pamap2,Hand,100,100,0.5,0.5,1,0.0001690387725830078,0.0005691051483154297,0.0,0.0,5.594532934196598e-05,0.0001606774665761198,epanechnikov_optimized,epanechnikov
pamap2,Hand,100,100,0.5,0.5,2,0.00014734268188476562,0.0004799365997314453,0.0,0.0,5.415710429380622e-05,0.00015300073823890897,epanechnikov_optimized,epanechnikov
pamap2,Hand,100,100,0.5,0.5,3,8.606910705566406e-05,0.0005197525024414062,0.0,0.0,2.0714938931756365e-05,7.722016898084814e-05,epanechnikov_optimized,epanechnikov
pamap2,Hand,100,100,0.5,0.5,4,0.00010395050048828125,0.0004620552062988281,0.0,0.0,5.7875829125380966e-05,0.0001644536070003658,epanechnikov_optimized,epanechnikov
pamap2,Hand,100,100,r0.1,0.013123717448017203,0,0.0001201629638671875,0.00046372413635253906,0.0,0.0,0.03836933882588417,0.060595577126261284,epanechnikov_optimized,epanechnikov
pamap2,Hand,100,100,r0.1,0.013123717448017203,1,0.00015616416931152344,0.000598907470703125,0.0,0.0,0.029752812192067355,0.04822443943623751,epanechnikov_optimized,epanechnikov
pamap2,Hand,100,100,r0.1,0.012597820849333752,2,0.00012230873107910156,0.0005218982696533203,0.0,0.0,0.031648228566964434,0.04972346183221864,epanechnikov_optimized,epanechnikov
pamap2,Hand,100,100,r0.1,0.011294300363310217,3,0.00011587142944335938,0.0004889965057373047,0.0,0.0,0.02427517189199918,0.0385356500022013,epanechnikov_optimized,epanechnikov
pamap2,Hand,100,100,r0.1,0.013123717448017203,4,0.00011587142944335938,0.0004458427429199219,0.0,0.0,0.029059508859610256,0.04797850147862166,epanechnikov_optimized,epanechnikov
pamap2,Hand,100,100,r0.3,0.039371152344051606,0,0.00011491775512695312,0.0008828639984130859,0.0,0.0,0.20488113360396268,0.330333612245832,epanechnikov_optimized,epanechnikov
pamap2,Hand,100,100,r0.3,0.039371152344051606,1,0.00017881393432617188,0.0005869865417480469,0.0,0.03125,0.16902618604433414,0.2745819417742753,epanechnikov_optimized,epanechnikov
pamap2,Hand,100,100,r0.3,0.037793462548001255,2,0.00012493133544921875,0.0004978179931640625,0.0,0.0,0.19150756459378976,0.30524949982079425,epanechnikov_optimized,epanechnikov
pamap2,Hand,100,100,r0.3,0.033882901089930646,3,0.00012612342834472656,0.0011730194091796875,0.0,0.0,0.17014747964015933,0.2742411098624953,epanechnikov_optimized,epanechnikov
pamap2,Hand,100,100,r0.3,0.039371152344051606,4,0.00010609626770019531,0.00045800209045410156,0.0,0.015625,0.18288260042029214,0.29597025162205454,epanechnikov_optimized,epanechnikov
pamap2,Hand,1000,1000,0.1,0.1,0,0.000293731689453125,0.0032541751861572266,0.0,0.015625,0.1892177482217136,0.3096106506344839,epanechnikov_optimized,epanechnikov
pamap2,Hand,1000,1000,0.1,0.1,1,0.0002570152282714844,0.0032129287719726562,0.0,0.015625,0.1821447244063027,0.29537781441093147,epanechnikov_optimized,epanechnikov
pamap2,Hand,1000,1000,0.1,0.1,2,0.00026702880859375,0.003239870071411133,0.0,0.0,0.18019733908693583,0.29347315947184754,epanechnikov_optimized,epanechnikov
pamap2,Hand,1000,1000,0.1,0.1,3,0.0003218650817871094,0.0032291412353515625,0.0,0.015625,0.18129661434879854,0.2944212080965949,epanechnikov_optimized,epanechnikov
pamap2,Hand,1000,1000,0.1,0.1,4,0.00024700164794921875,0.003214120864868164,0.0,0.0,0.18874723854209502,0.30564718533016605,epanechnikov_optimized,epanechnikov
pamap2,Hand,1000,1000,0.3,0.3,0,0.0002849102020263672,0.003186941146850586,0.0,0.0,0.2794209349107827,0.4204877844522501,epanechnikov_optimized,epanechnikov
pamap2,Hand,1000,1000,0.3,0.3,1,0.0002589225769042969,0.0037250518798828125,0.0,0.0,0.2689424949412137,0.4065099919361591,epanechnikov_optimized,epanechnikov
pamap2,Hand,1000,1000,0.3,0.3,2,0.0002760887145996094,0.004155158996582031,0.0,0.0,0.273793053315834,0.41296180677775896,epanechnikov_optimized,epanechnikov
pamap2,Hand,1000,1000,0.3,0.3,3,0.00029778480529785156,0.0032100677490234375,0.0,0.0,0.2799097131901566,0.42018986468269354,epanechnikov_optimized,epanechnikov
pamap2,Hand,1000,1000,0.3,0.3,4,0.0002460479736328125,0.0031359195709228516,0.0,0.0,0.2813781345417262,0.4225231840212787,epanechnikov_optimized,epanechnikov
pamap2,Hand,1000,1000,0.5,0.5,0,0.0002589225769042969,0.00321197509765625,0.0,0.0,0.14975389490919788,0.21631227509600354,epanechnikov_optimized,epanechnikov
pamap2,Hand,1000,1000,0.5,0.5,1,0.0003001689910888672,0.003229856491088867,0.0,0.0,0.14434051288930697,0.20772062448540635,epanechnikov_optimized,epanechnikov
pamap2,Hand,1000,1000,0.5,0.5,2,0.0002789497375488281,0.003568887710571289,0.0,0.015625,0.14442478135504194,0.20947779214165843,epanechnikov_optimized,epanechnikov
pamap2,Hand,1000,1000,0.5,0.5,3,0.00030517578125,0.0031480789184570312,0.0,0.0,0.15000645261912743,0.21650843726386743,epanechnikov_optimized,epanechnikov
pamap2,Hand,1000,1000,0.5,0.5,4,0.0002677440643310547,0.003468036651611328,0.0,0.0,0.15067096380972114,0.21717444154033952,epanechnikov_optimized,epanechnikov
pamap2,Hand,1000,1000,r0.1,0.06171053677741356,0,0.00026917457580566406,0.003144979476928711,0.0,0.0,0.11792380241440985,0.20285753121406863,epanechnikov_optimized,epanechnikov
pamap2,Hand,1000,1000,r0.1,0.06053287993571835,1,0.0002818107604980469,0.0032279491424560547,0.0,0.015625,0.10827207420340701,0.1861095194397833,epanechnikov_optimized,epanechnikov
pamap2,Hand,1000,1000,r0.1,0.06098328973524732,2,0.00026297569274902344,0.003145933151245117,0.0,0.0,0.10863439439131124,0.18712598176574813,epanechnikov_optimized,epanechnikov
pamap2,Hand,1000,1000,r0.1,0.06171053677741356,3,0.0002551078796386719,0.0031538009643554688,0.0,0.0,0.10971060316547479,0.18775391950049306,epanechnikov_optimized,epanechnikov
pamap2,Hand,1000,1000,r0.1,0.06171053677741356,4,0.0003097057342529297,0.0031249523162841797,0.0,0.0,0.11551928408207993,0.19550561903847474,epanechnikov_optimized,epanechnikov
pamap2,Hand,1000,1000,r0.3,0.18513161033224068,0,0.0002760887145996094,0.004121065139770508,0.0,0.0,0.2776632087372012,0.4348042307651591,epanechnikov_optimized,epanechnikov
pamap2,Hand,1000,1000,r0.3,0.18159863980715502,1,0.00030493736267089844,0.0031690597534179688,0.0,0.0,0.2699762094560941,0.42299334454372484,epanechnikov_optimized,epanechnikov
pamap2,Hand,1000,1000,r0.3,0.18294986920574194,2,0.0002422332763671875,0.003197908401489258,0.0,0.0,0.26994982396391054,0.4232654543573609,epanechnikov_optimized,epanechnikov
pamap2,Hand,1000,1000,r0.3,0.18513161033224068,3,0.000270843505859375,0.003119945526123047,0.0,0.0,0.2749115450571973,0.428940150393753,epanechnikov_optimized,epanechnikov
pamap2,Hand,1000,1000,r0.3,0.18513161033224068,4,0.0002601146697998047,0.003721952438354492,0.0,0.0,0.2795119999279369,0.43604426770777405,epanechnikov_optimized,epanechnikov
pamap2,Hand,10000,10000,0.1,0.1,0,0.0015330314636230469,0.02951192855834961,0.0,0.125,0.23537758288657123,0.3835384071909316,epanechnikov_optimized,epanechnikov
pamap2,Hand,10000,10000,0.1,0.1,1,0.0015659332275390625,0.03102898597717285,0.0,0.0,0.23538345870091823,0.383154721916823,epanechnikov_optimized,epanechnikov
pamap2,Hand,10000,10000,0.1,0.1,2,0.0015468597412109375,0.030384063720703125,0.0,0.015625,0.23247006356254452,0.3787876097762831,epanechnikov_optimized,epanechnikov
pamap2,Hand,10000,10000,0.1,0.1,3,0.001547098159790039,0.029478788375854492,0.0,0.0,0.23554855958439266,0.38291123788080067,epanechnikov_optimized,epanechnikov
pamap2,Hand,10000,10000,0.1,0.1,4,0.001589059829711914,0.02981400489807129,0.0,0.0,0.23666272626487483,0.3850939459132434,epanechnikov_optimized,epanechnikov
pamap2,Hand,10000,10000,0.3,0.3,0,0.0016529560089111328,0.03082108497619629,0.0,0.09375,0.15955746750570457,0.24974894734685535,epanechnikov_optimized,epanechnikov
pamap2,Hand,10000,10000,0.3,0.3,1,0.0015192031860351562,0.029935121536254883,0.0,0.046875,0.15993256678197604,0.24995364092905265,epanechnikov_optimized,epanechnikov
pamap2,Hand,10000,10000,0.3,0.3,2,0.0022459030151367188,0.03019094467163086,0.0,0.0,0.1576552260165877,0.2464078706891745,epanechnikov_optimized,epanechnikov
pamap2,Hand,10000,10000,0.3,0.3,3,0.0016369819641113281,0.030547380447387695,0.015625,0.0,0.15680967271638732,0.24525231025834313,epanechnikov_optimized,epanechnikov
pamap2,Hand,10000,10000,0.3,0.3,4,0.0015282630920410156,0.0311431884765625,0.0,0.0,0.15765016975164184,0.2469009595128984,epanechnikov_optimized,epanechnikov
pamap2,Hand,10000,10000,0.5,0.5,0,0.001756906509399414,0.03018021583557129,0.0,0.0,0.13015196640649276,0.17650840743304583,epanechnikov_optimized,epanechnikov
pamap2,Hand,10000,10000,0.5,0.5,1,0.001543283462524414,0.03085184097290039,0.0,0.0,0.1307770822725667,0.17681200044709558,epanechnikov_optimized,epanechnikov
pamap2,Hand,10000,10000,0.5,0.5,2,0.001528024673461914,0.030991792678833008,0.0,0.0,0.12951626850760167,0.17527400124118378,epanechnikov_optimized,epanechnikov
pamap2,Hand,10000,10000,0.5,0.5,3,0.0015528202056884766,0.030989885330200195,0.0,0.0,0.12887392214411222,0.17468099335199946,epanechnikov_optimized,epanechnikov
pamap2,Hand,10000,10000,0.5,0.5,4,0.0015549659729003906,0.030672073364257812,0.0,0.0,0.12966733034036354,0.17599568653606337,epanechnikov_optimized,epanechnikov
pamap2,Hand,10000,10000,r0.1,0.33093867867250654,0,0.0017268657684326172,0.030477046966552734,0.0,0.0,0.14817406476812278,0.23059263431208163,epanechnikov_optimized,epanechnikov
pamap2,Hand,10000,10000,r0.1,0.32053342761732573,1,0.0017600059509277344,0.030649185180664062,0.0,0.015625,0.15192726532098147,0.23695785070990202,epanechnikov_optimized,epanechnikov
pamap2,Hand,10000,10000,r0.1,0.33093867867250654,2,0.0015361309051513672,0.03101181983947754,0.0,-2.859375,0.14661675256898826,0.227537708395557,epanechnikov_optimized,epanechnikov
pamap2,Hand,10000,10000,r0.1,0.33093867867250654,3,0.0017518997192382812,0.030340194702148438,0.0,-6.78125,0.14563457422577047,0.22631189642884803,epanechnikov_optimized,epanechnikov
pamap2,Hand,10000,10000,r0.1,0.33093867867250654,4,0.0019519329071044922,0.029918193817138672,0.0,0.0,0.14652875676684088,0.22809483158341065,epanechnikov_optimized,epanechnikov
pamap2,Hand,10000,10000,r0.3,0.9928160360175194,0,0.0016739368438720703,0.03033614158630371,0.0,-9.484375,0.20138317101484934,0.2964324079576677,epanechnikov_optimized,epanechnikov
pamap2,Hand,10000,10000,r0.3,0.9616002828519772,1,0.001519918441772461,0.030541181564331055,0.0,-10.046875,0.19562992143292582,0.28669057664403386,epanechnikov_optimized,epanechnikov
pamap2,Hand,10000,10000,r0.3,0.9928160360175194,2,0.0015559196472167969,0.030341148376464844,0.0,-8.5,0.1993965709395189,0.29451905020233576,epanechnikov_optimized,epanechnikov
pamap2,Hand,10000,10000,r0.3,0.9928160360175194,3,0.0020508766174316406,0.03025507926940918,0.0,0.0,0.2013009283447069,0.29638113571714947,epanechnikov_optimized,epanechnikov
pamap2,Hand,10000,10000,r0.3,0.9928160360175194,4,0.0013461112976074219,0.02992725372314453,0.0,-16.890625,0.20251916817631402,0.2979066483045331,epanechnikov_optimized,epanechnikov
pamap2,Hand,100000,100000,0.1,0.1,0,0.013306856155395508,0.22543096542358398,0.0,-9.53125,0.03277792735321557,0.060977102982014024,epanechnikov_optimized,epanechnikov
pamap2,Hand,100000,100000,0.1,0.1,1,0.015829086303710938,0.2242879867553711,0.0,-40.390625,0.03310813226307617,0.06152600021006619,epanechnikov_optimized,epanechnikov
pamap2,Hand,100000,100000,0.1,0.1,2,0.016255855560302734,0.22540712356567383,0.0,-13.171875,0.03296460627384709,0.06127541477541652,epanechnikov_optimized,epanechnikov
pamap2,Hand,100000,100000,0.1,0.1,3,0.013972043991088867,0.2171168327331543,0.0,-7.59375,0.03273751851647179,0.06068536814527187,epanechnikov_optimized,epanechnikov
pamap2,Hand,100000,100000,0.1,0.1,4,0.012870073318481445,0.21878409385681152,0.015625,0.171875,0.03246676001744103,0.06047931541646879,epanechnikov_optimized,epanechnikov
pamap2,Hand,100000,100000,0.3,0.3,0,0.013872861862182617,0.2734200954437256,0.0,-95.875,0.047866424676507244,0.08480343659047747,epanechnikov_optimized,epanechnikov
pamap2,Hand,100000,100000,0.3,0.3,1,0.015378236770629883,0.2948763370513916,-0.6875,-26.09375,0.047826502556193196,0.08464662863854489,epanechnikov_optimized,epanechnikov
pamap2,Hand,100000,100000,0.3,0.3,2,0.014439105987548828,0.2840099334716797,0.0,-20.953125,0.04767887546918817,0.08443469235128735,epanechnikov_optimized,epanechnikov
pamap2,Hand,100000,100000,0.3,0.3,3,0.01533818244934082,0.28293704986572266,-7.28125,-14.484375,0.04736402360687247,0.08384100020305464,epanechnikov_optimized,epanechnikov
pamap2,Hand,100000,100000,0.3,0.3,4,0.01564812660217285,0.2839691638946533,0.0,0.03125,0.04778455663685373,0.08483129313658341,epanechnikov_optimized,epanechnikov
pamap2,Hand,100000,100000,0.5,0.5,0,0.015148162841796875,0.294971227645874,0.0,-14.203125,0.050627159441550634,0.07795263058664958,epanechnikov_optimized,epanechnikov
pamap2,Hand,100000,100000,0.5,0.5,1,0.01368570327758789,0.2956371307373047,0.0,0.09375,0.05088928293190826,0.0782383793182446,epanechnikov_optimized,epanechnikov
pamap2,Hand,100000,100000,0.5,0.5,2,0.014410018920898438,0.2952258586883545,0.0,-1.734375,0.05032454522867635,0.07750251289431759,epanechnikov_optimized,epanechnikov
pamap2,Hand,100000,100000,0.5,0.5,3,0.014256000518798828,0.29479122161865234,0.0,-12.453125,0.05033743664754168,0.07760960704296123,epanechnikov_optimized,epanechnikov
pamap2,Hand,100000,100000,0.5,0.5,4,0.011464834213256836,0.2883272171020508,0.0,0.25,0.050504888716747035,0.07795653781844526,epanechnikov_optimized,epanechnikov
pamap2,Hand,100000,100000,r0.1,1.1264513680400616,0,0.015086889266967773,0.2919948101043701,0.0,-17.34375,0.1231700417790381,0.16895136947802886,epanechnikov_optimized,epanechnikov
pamap2,Hand,100000,100000,r0.1,1.1264513680400616,1,0.013578176498413086,0.28999900817871094,-0.1875,-11.3125,0.12360156423799892,0.1693871225903254,epanechnikov_optimized,epanechnikov
pamap2,Hand,100000,100000,r0.1,1.0973285295388113,2,0.01428985595703125,0.2932260036468506,0.0,-22.453125,0.11851274267471112,0.1625635060570981,epanechnikov_optimized,epanechnikov
pamap2,Hand,100000,100000,r0.1,1.1264513680400616,3,0.015390872955322266,0.30016589164733887,-6.34375,-15.0,0.12309444296276008,0.1691608280408252,epanechnikov_optimized,epanechnikov
pamap2,Hand,100000,100000,r0.1,1.0866724928182483,4,0.01299285888671875,0.2961111068725586,0.0,0.28125,0.11691063980934283,0.16035329708038926,epanechnikov_optimized,epanechnikov
pamap2,Hand,100000,100000,r0.3,3.379354104120184,0,0.013325214385986328,0.290024995803833,0.0,-2.1875,0.3262197064093714,0.47279110145423375,epanechnikov_optimized,epanechnikov
pamap2,Hand,100000,100000,r0.3,3.379354104120184,1,0.013431072235107422,0.2976560592651367,0.0,-17.453125,0.32632659433021205,0.47306162709891375,epanechnikov_optimized,epanechnikov
pamap2,Hand,100000,100000,r0.3,3.2919855886164338,2,0.01370692253112793,0.29740214347839355,-0.015625,0.546875,0.3226339087751766,0.46808135597676476,epanechnikov_optimized,epanechnikov
pamap2,Hand,100000,100000,r0.3,3.379354104120184,3,0.01450490951538086,0.29448819160461426,0.015625,1.609375,0.32630723432079073,0.473008181253426,epanechnikov_optimized,epanechnikov
pamap2,Hand,100000,100000,r0.3,3.260017478454744,4,0.014103889465332031,0.29778599739074707,0.0,0.03125,0.31776506946834066,0.46127081732201947,epanechnikov_optimized,epanechnikov
