dataset,sensor_loc,length,actual_size,sigma,sigma_value,fold,ndg_time,kde_time,ndg_memory,kde_memory,kl_divergence,chi_squared
synthetic_bimodal,bimodal,10000,10000,r0.1,3.9243189790273343,3,0.18209314346313477,0.02960801124572754,-0.015625,0.03125,1.8222020968216187e-07,3.486866744426263e-07
synthetic_bimodal,bimodal,10000,10000,r0.1,3.725727719594413,4,0.20136809349060059,0.02933502197265625,0.59375,0.015625,1.7563075911260196e-07,3.2341999753498057e-07
synthetic_bimodal,bimodal,10000,10000,r0.3,11.772956937082002,0,0.5532169342041016,0.030966758728027344,81.484375,0.0,-3.441733330052488e-08,5.208574072233646e-09
synthetic_bimodal,bimodal,10000,10000,r0.3,11.644339882343543,1,0.5700500011444092,0.029502153396606445,36.109375,0.0,-3.494877465657884e-08,5.302146023021309e-09
synthetic_bimodal,bimodal,10000,10000,r0.3,11.772956937082002,2,0.5695397853851318,0.029241085052490234,3.390625,0.0,-3.452546266586497e-08,5.216726850037754e-09
synthetic_bimodal,bimodal,10000,10000,r0.3,11.772956937082002,3,0.6426599025726318,0.02928614616394043,3.5625,0.0,-3.3517497252069406e-08,5.167103345973736e-09
synthetic_bimodal,bimodal,10000,10000,r0.3,11.177183158783238,4,0.511162281036377,0.029658079147338867,38.859375,0.0,-3.950916684964499e-08,6.20579659453321e-09
synthetic_bimodal,bimodal,100000,100000,0.1,0.1,0,0.07245016098022461,0.17921924591064453,0.0,0.359375,3.134663895426146e-09,3.1831656073313706e-09
synthetic_bimodal,bimodal,100000,100000,0.1,0.1,1,0.07416319847106934,0.17914390563964844,0.0,0.234375,1.4016058107706972e-09,1.4466640218992987e-09
synthetic_bimodal,bimodal,100000,100000,0.1,0.1,2,0.06846785545349121,0.18195295333862305,0.0,0.015625,5.598136110947736e-09,5.636314327532747e-09
synthetic_bimodal,bimodal,100000,100000,0.1,0.1,3,0.0736551284790039,0.18183183670043945,1.84375,0.015625,2.6645604636750432e-09,2.6961520386289887e-09
synthetic_bimodal,bimodal,100000,100000,0.1,0.1,4,0.07114982604980469,0.1820228099822998,0.0,0.0,2.5865317788179045e-09,2.6250532257437854e-09
synthetic_bimodal,bimodal,100000,100000,0.3,0.3,0,0.12649011611938477,0.1891310214996338,116.484375,0.0,1.7998436342102704e-09,1.8371307327790268e-09
synthetic_bimodal,bimodal,100000,100000,0.3,0.3,1,0.13226103782653809,0.19058990478515625,116.859375,0.0,7.13421605242396e-10,7.300891232236629e-10
synthetic_bimodal,bimodal,100000,100000,0.3,0.3,2,0.12049412727355957,0.18894624710083008,-0.171875,0.015625,6.51651345956098e-10,6.8478660924818e-10
synthetic_bimodal,bimodal,100000,100000,0.3,0.3,3,0.1263270378112793,0.18847990036010742,0.015625,0.0,1.5605257382326379e-09,1.5918886110358969e-09
synthetic_bimodal,bimodal,100000,100000,0.3,0.3,4,0.12301397323608398,0.190598726272583,1.078125,0.015625,6.517277246457428e-10,6.849397621697589e-10
synthetic_bimodal,bimodal,100000,100000,0.5,0.5,0,0.1744992733001709,0.2008960247039795,0.3125,0.0,4.3021135204455217e-10,4.701903419457704e-10
synthetic_bimodal,bimodal,100000,100000,0.5,0.5,1,0.18846893310546875,0.20315194129943848,0.171875,0.0,6.65695414527733e-10,7.072438698519446e-10
synthetic_bimodal,bimodal,100000,100000,0.5,0.5,2,0.1730039119720459,0.2012791633605957,0.015625,0.0,6.084875122371088e-10,6.497953754676009e-10
synthetic_bimodal,bimodal,100000,100000,0.5,0.5,3,0.17377114295959473,0.20179510116577148,0.0,0.078125,6.107497878023179e-10,6.543110029762779e-10
synthetic_bimodal,bimodal,100000,100000,0.5,0.5,4,0.17208600044250488,0.2018897533416748,0.0,0.0,6.083279407763473e-10,6.494760810584098e-10
synthetic_bimodal,bimodal,100000,100000,r0.1,8.332497213423052,0,2.030880928039551,0.28167200088500977,-863.328125,0.34375,1.8211842704693786e-06,3.1776862431517136e-06
synthetic_bimodal,bimodal,100000,100000,r0.1,8.115918733275526,1,1.754817008972168,0.28019094467163086,-154.234375,1.078125,1.697008474054582e-06,2.9836881706114515e-06
synthetic_bimodal,bimodal,100000,100000,r0.1,8.33381488164744,2,1.7678728103637695,0.27937912940979004,-50.6875,0.578125,1.7582011094903339e-06,3.1025225024138184e-06
synthetic_bimodal,bimodal,100000,100000,r0.1,8.33381488164744,3,1.665024995803833,0.2784149646759033,-103.578125,0.140625,1.7903350128870823e-06,3.149083511524203e-06
synthetic_bimodal,bimodal,100000,100000,r0.1,8.33381488164744,4,1.697793960571289,0.2797260284423828,-6.640625,0.15625,1.7957802516952398e-06,3.161510433442306e-06
synthetic_bimodal,bimodal,100000,100000,r0.3,24.99749164026915,0,9.008196115493774,0.2802770137786865,238.6875,4.625,-1.3411663472468762e-07,4.961695620560323e-08
synthetic_bimodal,bimodal,100000,100000,r0.3,24.347756199826573,1,5.841700077056885,0.2797260284423828,-39.53125,3.53125,-1.3253172819660387e-07,3.754381241713182e-08
synthetic_bimodal,bimodal,100000,100000,r0.3,25.001444644942314,2,5.932186841964722,0.2803928852081299,-8.859375,5.8125,-1.3413996358364417e-07,4.9158003446908017e-08
synthetic_bimodal,bimodal,100000,100000,r0.3,25.001444644942314,3,9.185099124908447,0.29440879821777344,-14.703125,6.53125,-1.3403353401305087e-07,4.914019956660476e-08
synthetic_bimodal,bimodal,100000,100000,r0.3,25.001444644942314,4,6.424602031707764,0.2810070514678955,-2.1875,4.53125,-1.3405604773957626e-07,4.969034909983061e-08
opportunity,RKN^,100,100,0.1,0.1,0,0.0041921138763427734,0.0010590553283691406,0.5625,0.03125,2.751120971897621e-06,4.755454976820865e-06
opportunity,RKN^,100,100,0.1,0.1,1,0.003982067108154297,0.0005018711090087891,0.234375,0.0,2.395366523619269e-06,4.044878611042864e-06
opportunity,RKN^,100,100,0.1,0.1,2,0.004004955291748047,0.0004367828369140625,0.421875,0.015625,2.2195881730971683e-06,3.720209181960978e-06
opportunity,RKN^,100,100,0.1,0.1,3,0.003988027572631836,0.00047898292541503906,0.0,0.015625,3.302631167206746e-06,5.950851659611424e-06
opportunity,RKN^,100,100,0.1,0.1,4,0.0044519901275634766,0.0005719661712646484,0.96875,0.015625,2.596381373404618e-06,4.445201961768404e-06
opportunity,RKN^,100,100,0.3,0.3,0,0.10071802139282227,0.0005540847778320312,5.984375,0.0,8.487302342937851e-06,1.6938189993555607e-05
opportunity,RKN^,100,100,0.3,0.3,1,0.10354399681091309,0.0006511211395263672,1.5625,0.015625,7.726615461548804e-06,1.5418264643067813e-05
opportunity,RKN^,100,100,0.3,0.3,2,0.1035609245300293,0.0006189346313476562,1.109375,0.0,9.207318334506008e-06,1.8414762755195797e-05
opportunity,RKN^,100,100,0.3,0.3,3,0.09888005256652832,0.0018858909606933594,0.53125,0.015625,1.0413908226743185e-05,2.0765584421041704e-05
opportunity,RKN^,100,100,0.3,0.3,4,0.09769988059997559,0.0005729198455810547,0.3125,0.0,7.753744814142862e-06,1.547565318702554e-05
opportunity,RKN^,100,100,0.5,0.5,0,0.10097694396972656,0.002062082290649414,0.6875,0.0,1.3236536492246373e-05,2.7120701561329455e-05
opportunity,RKN^,100,100,0.5,0.5,1,0.10741806030273438,0.0005691051483154297,0.546875,0.0,1.2582789571406001e-05,2.5814336928450577e-05
opportunity,RKN^,100,100,0.5,0.5,2,0.1939380168914795,0.0005812644958496094,90.8125,0.0,1.3840346932033926e-05,2.874350899854394e-05
opportunity,RKN^,100,100,0.5,0.5,3,0.10068202018737793,0.0005812644958496094,0.46875,0.0,1.4673112882706749e-05,3.0012387501919827e-05
opportunity,RKN^,100,100,0.5,0.5,4,0.09975123405456543,0.0005898475646972656,0.265625,0.0,1.2792380079358037e-05,2.624743699783567e-05
opportunity,RKN^,100,100,r0.1,0.21824951074826107,0,0.004689931869506836,0.0004391670227050781,0.0,0.0,5.971812165554875e-06,1.118822858953513e-05
opportunity,RKN^,100,100,r0.1,0.21824951074826107,1,0.005080223083496094,0.0005950927734375,0.0,0.0,5.313227172760917e-06,9.872128792109843e-06
opportunity,RKN^,100,100,r0.1,0.1894385356144369,2,0.005182981491088867,0.0006029605865478516,0.078125,0.0,4.686716377427813e-06,8.702749332761557e-06
opportunity,RKN^,100,100,r0.1,0.21060057929680337,3,0.004847049713134766,0.0005900859832763672,0.15625,0.0,7.0680421168613705e-06,1.3448355955709565e-05
opportunity,RKN^,100,100,r0.1,0.21824951074826107,4,0.004808902740478516,0.0004470348358154297,0.0,0.0,5.366405999170185e-06,9.97984833679922e-06
opportunity,RKN^,100,100,r0.3,0.6547485322447831,0,0.10113024711608887,0.0005400180816650391,0.953125,0.0,1.3209565790049172e-05,2.856304514235946e-05
opportunity,RKN^,100,100,r0.3,0.6547485322447831,1,0.1014871597290039,0.0006160736083984375,0.953125,0.0,1.2640197205575831e-05,2.7469512005388107e-05
opportunity,RKN^,100,100,r0.3,0.5683156068433107,2,0.09978008270263672,0.0008730888366699219,0.5625,0.0,1.3622983742322763e-05,2.9065293765272714e-05
opportunity,RKN^,100,100,r0.3,0.63180173789041,3,0.10274100303649902,0.0005717277526855469,0.359375,0.0,1.4072856440623454e-05,3.033052957605269e-05
opportunity,RKN^,100,100,r0.3,0.6547485322447831,4,0.09945893287658691,0.0005559921264648438,0.5,0.0,1.2915353290384422e-05,2.7933879471258415e-05
opportunity,RKN^,1000,1000,0.1,0.1,0,0.007609128952026367,0.002754688262939453,0.0625,0.0,2.2701318853298975e-07,2.813246159943075e-07
opportunity,RKN^,1000,1000,0.1,0.1,1,0.007643938064575195,0.002801179885864258,0.40625,0.0,1.2384076798856766e-07,1.7108444527564368e-07
opportunity,RKN^,1000,1000,0.1,0.1,2,0.00805807113647461,0.0027391910552978516,0.0,0.0,2.013786191429469e-07,2.5844220329023285e-07
opportunity,RKN^,1000,1000,0.1,0.1,3,0.007005929946899414,0.0026853084564208984,0.0,0.0,2.2007726078198157e-07,2.963900525321069e-07
opportunity,RKN^,1000,1000,0.1,0.1,4,0.0068089962005615234,0.0027098655700683594,0.0,0.015625,1.960011108726179e-07,2.476984209687039e-07
opportunity,RKN^,1000,1000,0.3,0.3,0,0.013606071472167969,0.00304412841796875,7.5625,0.015625,3.7917009669394323e-07,6.904394196855627e-07
opportunity,RKN^,1000,1000,0.3,0.3,1,0.014603853225708008,0.0029931068420410156,1.5,0.0,3.791580390487574e-07,6.84554928441111e-07
opportunity,RKN^,1000,1000,0.3,0.3,2,0.012049198150634766,0.0029680728912353516,0.0,0.0,3.6886430028078006e-07,6.77500866283842e-07
opportunity,RKN^,1000,1000,0.3,0.3,3,0.011999845504760742,0.0029439926147460938,0.0,0.0,3.892788634075303e-07,7.183637329642775e-07
opportunity,RKN^,1000,1000,0.3,0.3,4,0.012012004852294922,0.002954244613647461,0.890625,0.0,3.2228607156095884e-07,5.849315145084152e-07
opportunity,RKN^,1000,1000,0.5,0.5,0,0.018943071365356445,0.0030143260955810547,0.734375,0.03125,1.3065694000814239e-06,2.499190652164499e-06
opportunity,RKN^,1000,1000,0.5,0.5,1,0.023730993270874023,0.0031270980834960938,0.609375,0.0,6.791407492264741e-07,1.271231486061309e-06
opportunity,RKN^,1000,1000,0.5,0.5,2,0.01758265495300293,0.0033380985260009766,0.71875,0.0,6.821121317262586e-07,1.295163917299077e-06
opportunity,RKN^,1000,1000,0.5,0.5,3,0.017334938049316406,0.0030107498168945312,0.25,0.0,7.835306353691772e-07,1.4964168344115797e-06
opportunity,RKN^,1000,1000,0.5,0.5,4,0.017218828201293945,0.0029990673065185547,0.0,0.0,6.339761163447004e-07,1.2002340350848213e-06
opportunity,RKN^,1000,1000,r0.1,0.515283015446537,0,0.01909613609313965,0.0029380321502685547,0.5,0.0,1.4391653554244596e-06,2.7522951578795933e-06
opportunity,RKN^,1000,1000,r0.1,0.4913163635653027,1,0.019913911819458008,0.0029938220977783203,0.4375,0.0,6.579329727887171e-07,1.232702251575645e-06
opportunity,RKN^,1000,1000,r0.1,0.5948319025416976,2,0.019319772720336914,0.0030298233032226562,0.03125,0.0,9.439635766385584e-07,1.8097303834823654e-06
opportunity,RKN^,1000,1000,r0.1,0.5948319025416976,3,0.020051956176757812,0.0029709339141845703,1.234375,0.0,1.079235774474591e-06,2.077525741714357e-06
opportunity,RKN^,1000,1000,r0.1,0.5948319025416976,4,0.019828081130981445,0.0029637813568115234,0.0,0.015625,8.893530433322914e-07,1.7031271951564998e-06
opportunity,RKN^,1000,1000,r0.3,1.545849046339611,0,0.13908696174621582,0.0030519962310791016,4.78125,0.0,5.416305296507832e-07,1.6038553068219056e-06
opportunity,RKN^,1000,1000,r0.3,1.473949090695908,1,0.14031004905700684,0.0030279159545898438,2.703125,0.0,1.486208971458443e-07,4.232086094268756e-07
opportunity,RKN^,1000,1000,r0.3,1.7844957076250927,2,0.23339486122131348,0.003220081329345703,0.28125,0.0,1.2633452858346918e-07,4.2307099983188044e-07
opportunity,RKN^,1000,1000,r0.3,1.7844957076250927,3,0.14456510543823242,0.0031480789184570312,0.140625,0.0,1.29066704784774e-07,4.2790078407826124e-07
opportunity,RKN^,1000,1000,r0.3,1.7844957076250927,4,0.14048099517822266,0.0031201839447021484,11.09375,0.0,1.2431086349193126e-07,4.2243148573729326e-07
opportunity,RKN^,10000,10000,0.1,0.1,0,0.03432297706604004,0.022778987884521484,0.53125,0.078125,1.2666225770978373e-08,1.8617942678106344e-08
opportunity,RKN^,10000,10000,0.1,0.1,1,0.03557991981506348,0.023189067840576172,0.0,0.0,1.66425494764224e-08,2.2393498701946964e-08
opportunity,RKN^,10000,10000,0.1,0.1,2,0.03808188438415527,0.023288249969482422,0.0,0.078125,1.2826486342315503e-08,1.8920982170195662e-08
opportunity,RKN^,10000,10000,0.1,0.1,3,0.034114837646484375,0.022858142852783203,0.0,0.0,1.26893115546056e-08,1.8655828882126273e-08
opportunity,RKN^,10000,10000,0.1,0.1,4,0.03401994705200195,0.02312302589416504,0.0,0.0,1.333650940316537e-08,1.9214041963406307e-08
opportunity,RKN^,10000,10000,0.3,0.3,0,0.0776979923248291,0.02873706817626953,-0.328125,0.03125,5.982075197707732e-08,1.1288165933680212e-07
opportunity,RKN^,10000,10000,0.3,0.3,1,0.06850481033325195,0.02801203727722168,-0.234375,0.0,6.402816038443503e-08,1.1920958468050338e-07
opportunity,RKN^,10000,10000,0.3,0.3,2,0.07490086555480957,0.02789926528930664,0.40625,0.0,6.386099206601297e-08,1.202140312048894e-07
opportunity,RKN^,10000,10000,0.3,0.3,3,0.0690920352935791,0.027961015701293945,0.0,0.0,6.190727865666454e-08,1.1693369400555039e-07
opportunity,RKN^,10000,10000,0.3,0.3,4,0.07317805290222168,0.027889728546142578,0.09375,0.0,6.23493790936631e-08,1.1634247856204016e-07
opportunity,RKN^,10000,10000,0.5,0.5,0,0.10833621025085449,0.028428077697753906,8.828125,0.0,8.643833170841003e-08,1.6458098803657297e-07
opportunity,RKN^,10000,10000,0.5,0.5,1,0.10861778259277344,0.029301166534423828,0.328125,0.0,1.0050292978890962e-07,1.8988278799727259e-07
opportunity,RKN^,10000,10000,0.5,0.5,2,0.10835409164428711,0.0279848575592041,0.015625,0.015625,8.215572423889605e-08,1.547864898431093e-07
opportunity,RKN^,10000,10000,0.5,0.5,3,0.11489582061767578,0.027856111526489258,-0.015625,0.03125,8.606219043679982e-08,1.6364367731941133e-07
opportunity,RKN^,10000,10000,0.5,0.5,4,0.11868906021118164,0.028230905532836914,-0.546875,0.0,8.5011703597042e-08,1.5929327932160692e-07
opportunity,RKN^,10000,10000,r0.1,0.8202204159779859,0,0.18073201179504395,0.03000020980834961,76.375,0.015625,4.932727130612282e-07,9.365149588893675e-07
opportunity,RKN^,10000,10000,r0.1,0.8090019831825146,1,0.17090106010437012,0.028020381927490234,0.0625,0.0,5.320712439444548e-07,9.977009493837459e-07
opportunity,RKN^,10000,10000,r0.1,0.8202204159779859,2,0.17905116081237793,0.029194355010986328,0.0,0.0,4.5454954174720724e-07,8.656339111805025e-07
opportunity,RKN^,10000,10000,r0.1,0.8202204159779859,3,0.1961989402770996,0.032861948013305664,2.265625,0.0,4.812829482041848e-07,9.107609855544971e-07
opportunity,RKN^,10000,10000,r0.1,0.7829956162475583,4,0.18257617950439453,0.02827596664428711,0.0,0.0,3.967567346867448e-07,7.580101462372238e-07
opportunity,RKN^,10000,10000,r0.3,2.4606612479339574,0,0.5354576110839844,0.028441190719604492,1.375,0.0,-1.3937376114592588e-08,7.1333355804757304e-09
opportunity,RKN^,10000,10000,r0.3,2.4270059495475436,1,0.5245611667633057,0.02827286720275879,73.53125,0.0,-1.2645745098131223e-08,7.201977039774968e-09
opportunity,RKN^,10000,10000,r0.3,2.4606612479339574,2,0.5354852676391602,0.027988910675048828,1.515625,0.015625,-1.3831869114583297e-08,7.2148494648925444e-09
opportunity,RKN^,10000,10000,r0.3,2.4606612479339574,3,0.5232281684875488,0.029348134994506836,69.34375,0.015625,-1.3516591509616208e-08,7.154937973318022e-09
opportunity,RKN^,10000,10000,r0.3,2.348986848742675,4,0.5336191654205322,0.028000831604003906,1.625,0.0,-1.6772364958220113e-08,6.636269336497913e-09
opportunity,RKN^,100000,40892,0.1,0.1,0,0.061866044998168945,0.0794060230255127,2.5,0.078125,1.0322695996200146e-08,1.1520165944010452e-08
opportunity,RKN^,100000,40893,0.1,0.1,1,0.06547188758850098,0.07924795150756836,0.0,0.109375,9.635829852548544e-09,1.0839281202662121e-08
opportunity,RKN^,100000,40893,0.1,0.1,2,0.06406617164611816,0.07918190956115723,0.0,0.078125,7.495732865788279e-09,8.721578937939567e-09
opportunity,RKN^,100000,40893,0.1,0.1,3,0.0694122314453125,0.08122396469116211,0.0,0.015625,9.338590026832492e-09,1.053500782035484e-08
opportunity,RKN^,100000,40893,0.1,0.1,4,0.06268692016601562,0.07927608489990234,0.03125,0.0,8.384213668055848e-09,9.599499899676712e-09
opportunity,RKN^,100000,40892,0.3,0.3,0,0.12721991539001465,0.09525299072265625,0.875,0.0,1.218807715938229e-08,2.3040366852760744e-08
opportunity,RKN^,100000,40893,0.3,0.3,1,0.13300299644470215,0.09646320343017578,1.09375,0.046875,1.2010897263779703e-08,2.2648647689886716e-08
opportunity,RKN^,100000,40893,0.3,0.3,2,0.1262819766998291,0.09760475158691406,6.578125,0.0,1.209463922333378e-08,2.2785730884258807e-08
opportunity,RKN^,100000,40893,0.3,0.3,3,0.1241600513458252,0.09466004371643066,0.4375,0.0,1.1838767401522581e-08,2.230715393898717e-08
opportunity,RKN^,100000,40893,0.3,0.3,4,0.12732386589050293,0.09473204612731934,0.0,0.0,1.2074449894075695e-08,2.2778382083852447e-08
opportunity,RKN^,100000,40892,0.5,0.5,0,0.1868131160736084,0.11239504814147949,-0.75,0.0,1.907295556174187e-08,3.670815392527854e-08
opportunity,RKN^,100000,40893,0.5,0.5,1,0.18260788917541504,0.10929298400878906,1.453125,0.0,1.9248126216710887e-08,3.681073957196358e-08
opportunity,RKN^,100000,40893,0.5,0.5,2,0.1963939666748047,0.11159491539001465,0.28125,0.0,1.920672897186317e-08,3.690040297126335e-08
opportunity,RKN^,100000,40893,0.5,0.5,3,0.17615890502929688,0.1091921329498291,-0.234375,0.015625,1.902474187793357e-08,3.636419436618881e-08
opportunity,RKN^,100000,40893,0.5,0.5,4,0.18076229095458984,0.11080002784729004,-0.015625,0.015625,1.9277213109151418e-08,3.686907613384936e-08
opportunity,RKN^,100000,40892,r0.1,2.2161504058690253,0,0.6425690650939941,0.11584806442260742,30.90625,0.0,1.9048651354936741e-06,3.6831145235034957e-06
opportunity,RKN^,100000,40893,r0.1,2.296974114872762,1,0.6683850288391113,0.11542296409606934,0.109375,0.0,2.0949903023319175e-06,4.04271340225479e-06
opportunity,RKN^,100000,40893,r0.1,2.209776296326144,2,0.646904706954956,0.11721181869506836,30.453125,0.0,1.8300147545194559e-06,3.5412756867019684e-06
opportunity,RKN^,100000,40893,r0.1,2.296974114872762,3,0.6548051834106445,0.11465597152709961,0.046875,0.0,2.016910858484665e-06,3.8985529759833955e-06
opportunity,RKN^,100000,40893,r0.1,2.296974114872762,4,0.6552760601043701,0.1149759292602539,0.828125,0.0,2.1909277232981627e-06,4.212028128432941e-06
opportunity,RKN^,100000,40892,r0.3,6.648451217607075,0,1.8614599704742432,0.1143960952758789,-320.34375,0.015625,-4.8214440617014896e-09,3.2328638803469484e-10
opportunity,RKN^,100000,40893,r0.3,6.890922344618287,1,1.8888320922851562,0.1204371452331543,-40.640625,0.015625,-2.761441328103922e-09,2.836273354597448e-10
opportunity,RKN^,100000,40893,r0.3,6.629328888978431,2,1.8986680507659912,0.11568188667297363,-387.328125,0.125,-2.7573523469011615e-09,2.854530198685188e-10
opportunity,RKN^,100000,40893,r0.3,6.890922344618287,3,1.7567968368530273,0.11703991889953613,-98.421875,0.0,-2.7990238730630653e-09,2.8468888333821035e-10
opportunity,RKN^,100000,40893,r0.3,6.890922344618287,4,1.9762780666351318,0.11533188819885254,-28.796875,0.046875,-2.8999689360492238e-09,2.8487948607560987e-10
pamap2,Hand,100,100,0.1,0.1,0,0.0999453067779541,0.0019409656524658203,0.984375,0.0,-1.9787586471431808e-07,5.765249415659451e-06
pamap2,Hand,100,100,0.1,0.1,1,0.10047197341918945,0.00060272216796875,1.34375,0.0,-4.2084318309436276e-07,5.245806428541223e-06
pamap2,Hand,100,100,0.1,0.1,2,0.09981775283813477,0.0005421638488769531,0.359375,0.0,-3.1192900786761353e-07,5.2282669470087296e-06
pamap2,Hand,100,100,0.1,0.1,3,0.10892629623413086,0.001943826675415039,0.34375,0.0,-1.169481168053401e-06,3.1191972980868966e-06
pamap2,Hand,100,100,0.1,0.1,4,0.10380887985229492,0.0005619525909423828,0.359375,0.0,-3.2869484550986615e-07,5.502151078914499e-06
pamap2,Hand,100,100,0.3,0.3,0,0.09984922409057617,0.0005660057067871094,1.125,0.0,-5.419102765655845e-07,1.0800069241323841e-07
pamap2,Hand,100,100,0.3,0.3,1,0.10262227058410645,0.0006337165832519531,0.890625,0.0,-5.442852189198257e-07,1.0116508032052595e-07
pamap2,Hand,100,100,0.3,0.3,2,0.0990452766418457,0.0019161701202392578,0.328125,0.0,-5.020315719832713e-07,9.735540024080563e-08
pamap2,Hand,100,100,0.3,0.3,3,0.10108113288879395,0.0005562305450439453,0.34375,0.0,-4.246383350983837e-07,5.1435640262224926e-08
pamap2,Hand,100,100,0.3,0.3,4,0.09877204895019531,0.0006048679351806641,0.40625,0.0,-5.439270864076136e-07,1.0385454555906123e-07
pamap2,Hand,100,100,0.5,0.5,0,0.10112690925598145,0.0005490779876708984,0.640625,0.0,-2.1700948577644397e-07,1.4447264939281653e-08
pamap2,Hand,100,100,0.5,0.5,1,0.10115194320678711,0.0006110668182373047,1.25,0.0,-2.173093639926902e-07,1.3560936387166032e-08
pamap2,Hand,100,100,0.5,0.5,2,0.10168886184692383,0.0005869865417480469,0.609375,0.0,-2.003257360277723e-07,1.3020051585068169e-08
pamap2,Hand,100,100,0.5,0.5,3,0.20733213424682617,0.0005671977996826172,0.53125,0.0,-1.638763214101937e-07,6.8173093657170364e-09
pamap2,Hand,100,100,0.5,0.5,4,0.10258913040161133,0.0005979537963867188,0.109375,0.0,-2.1727342311245407e-07,1.3902851601945108e-08
pamap2,Hand,100,100,r0.1,0.013123717448017203,0,0.004887104034423828,0.000492095947265625,0.0,0.0,5.355229265843037e-06,9.930877178241237e-06
pamap2,Hand,100,100,r0.1,0.013123717448017203,1,0.004797935485839844,0.0018579959869384766,0.171875,0.0,4.642295115432377e-06,8.377445418545012e-06
pamap2,Hand,100,100,r0.1,0.012597820849333752,2,0.004962921142578125,0.0005083084106445312,0.0,0.015625,4.971045396692363e-06,8.855663529836592e-06
pamap2,Hand,100,100,r0.1,0.011294300363310217,3,0.004675865173339844,0.001657247543334961,0.0,0.0,3.8074828721836843e-06,6.813017601531479e-06
pamap2,Hand,100,100,r0.1,0.013123717448017203,4,0.004786252975463867,0.0004100799560546875,0.0,0.0,4.415512692608492e-06,7.989878536193114e-06
pamap2,Hand,100,100,r0.3,0.039371152344051606,0,0.10280799865722656,0.0022590160369873047,1.046875,0.0,1.1891550621468761e-05,2.6373242855018633e-05
pamap2,Hand,100,100,r0.3,0.039371152344051606,1,0.10205793380737305,0.0006239414215087891,0.515625,0.0,9.48663956066209e-06,2.1728863881326655e-05
pamap2,Hand,100,100,r0.3,0.037793462548001255,2,0.1040351390838623,0.0005950927734375,1.078125,0.0,1.1208086067339526e-05,2.5225904562145714e-05
pamap2,Hand,100,100,r0.3,0.033882901089930646,3,0.10217118263244629,0.0006110668182373047,0.296875,0.0,1.0959391218986407e-05,2.4187875238194292e-05
pamap2,Hand,100,100,r0.3,0.039371152344051606,4,0.10216403007507324,0.0019500255584716797,0.875,0.0,1.0952002889786771e-05,2.451034343942854e-05
pamap2,Hand,1000,1000,0.1,0.1,0,0.1217951774597168,0.004409074783325195,4.53125,0.0,3.2885913944143152e-06,5.974963300688133e-06
pamap2,Hand,1000,1000,0.1,0.1,1,0.13770008087158203,0.004409074783325195,0.765625,0.0,2.05792713012297e-06,4.0273386597312886e-06
pamap2,Hand,1000,1000,0.1,0.1,2,0.1228189468383789,0.004376649856567383,0.515625,0.0,2.8383279060957518e-06,5.266382935537309e-06
pamap2,Hand,1000,1000,0.1,0.1,3,0.12576079368591309,0.003341197967529297,0.28125,0.0,3.2327957826753368e-06,5.861560280875549e-06
pamap2,Hand,1000,1000,0.1,0.1,4,0.12770795822143555,0.003041982650756836,0.359375,0.0,3.3421365692785194e-06,6.033131352408052e-06
pamap2,Hand,1000,1000,0.3,0.3,0,0.1430659294128418,0.004381895065307617,2.890625,0.0,-2.0912204382067144e-07,1.990029389593787e-07
pamap2,Hand,1000,1000,0.3,0.3,1,0.14049673080444336,0.0043680667877197266,4.140625,0.0,-2.107440421461181e-07,1.9179355488376858e-07
pamap2,Hand,1000,1000,0.3,0.3,2,0.1395571231842041,0.004342794418334961,0.3125,0.0,-2.156332256277732e-07,1.9236970961729831e-07
pamap2,Hand,1000,1000,0.3,0.3,3,0.14245200157165527,0.0030291080474853516,0.328125,0.0,-2.1042049818183358e-07,1.9911058125077763e-07
pamap2,Hand,1000,1000,0.3,0.3,4,0.14269804954528809,0.0030531883239746094,0.296875,0.0,-2.0932601593225196e-07,1.99893575932941e-07
pamap2,Hand,1000,1000,0.5,0.5,0,0.13939905166625977,0.004374027252197266,0.265625,0.0,-2.492343655231404e-07,5.902325330490369e-08
pamap2,Hand,1000,1000,0.5,0.5,1,0.2591519355773926,0.00449681282043457,0.296875,0.0,-2.421534073707794e-07,5.676708327194446e-08
pamap2,Hand,1000,1000,0.5,0.5,2,0.1469099521636963,0.004498720169067383,5.84375,0.0,-2.4957465885988274e-07,5.569167711758748e-08
pamap2,Hand,1000,1000,0.5,0.5,3,0.14192819595336914,0.0031502246856689453,0.1875,0.0,-2.5091151258189114e-07,5.843956613434427e-08
pamap2,Hand,1000,1000,0.5,0.5,4,0.14924001693725586,0.0031280517578125,0.25,0.0,-2.4992340611875775e-07,5.893432969172403e-08
pamap2,Hand,1000,1000,r0.1,0.06171053677741356,0,0.019984960556030273,0.00419926643371582,0.0,0.0,1.2108806082479398e-06,2.1926702184721196e-06
pamap2,Hand,1000,1000,r0.1,0.06053287993571835,1,0.019855976104736328,0.004416942596435547,0.0,0.0,1.2175057764606694e-06,2.133641210335426e-06
pamap2,Hand,1000,1000,r0.1,0.06098328973524732,2,0.019442081451416016,0.004336118698120117,0.0,0.0,1.135405246539344e-06,2.027481080351339e-06
pamap2,Hand,1000,1000,r0.1,0.06171053677741356,3,0.020509004592895508,0.0030188560485839844,0.0,0.0,1.2094584237345009e-06,2.2052159558366306e-06
